participant_id,stage,model_index,model_type,vis_index,visualization,trial_index,scenario_id,scenario_vis_type,difficulty,true_route,ai_route,ai_was_correct,user_route,followed_ai,chose_true_optimal,trial_duration_sec,questionnaire_duration_sec,q_confidence,q_mental_workload,q_sa1_answer,q_sa1_correct_answer,q_sa1_is_correct,q_sa2_answer,q_sa2_correct_answer,q_sa2_is_correct,nasa_mental_demand,nasa_time_demand,nasa_performance,nasa_effort,nasa_frustration,model_trust1,model_trust2,model_trust3,model_trust4,model_trust5,model_trust6,model_trust7,model_trust8,model_trust9,model_trust10,model_trust11,model_trust12,model_preference,vis_rank_stacked_bars,vis_rank_radar,vis_rank_heatmap,vis_help_element_option,demo_age,demo_gender,demo_native_language,demo_education,demo_field,demo_navigation_use,demo_tech_skill,demo_viz_literacy
P015,experiment,0,OPT,0,heatmap,1,SCN_016_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,35.89,20.99,8,1,Route_B,Route_B | Route_C,True,Route_A,Route_A,True,5,-1,9,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,0,heatmap,2,SCN_017_H,heatmap,easy,Route_B,Route_B,True,Route_C,False,False,31.55,13.96,9,-5,Route_B,Route_A,False,Route_A,Route_A | Route_B,True,5,-1,9,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,0,heatmap,3,SCN_012_H,heatmap,hard,Route_B,Route_C,False,Route_B,False,True,20.64,11.64,10,-7,Route_B,Route_A | Route_B,True,dont_know,Route_A,False,5,-1,9,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,0,heatmap,4,SCN_014_H,heatmap,easy,Route_A,Route_A,True,Route_A,True,True,24.0,11.71,10,-8,Route_A,Route_B,False,Route_A,Route_A,True,5,-1,9,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,1,stacked_bars,0,SCN_004_S,stacked_bars,easy,Route_C,Route_C,True,Route_C,True,True,18.86,9.0,10,3,dont_know,Route_A | Route_B,False,dont_know,Route_A,False,4,6,8,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,1,stacked_bars,1,SCN_006_S,stacked_bars,hard,Route_C,Route_C,True,Route_C,True,True,12.13,11.83,10,-2,Route_C,Route_A | Route_C,True,Route_A,Route_A | Route_B,True,4,6,8,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,1,stacked_bars,2,SCN_009_S,stacked_bars,easy,Route_C,Route_B,False,Route_C,False,True,9.93,14.42,10,-7,Route_C,Route_C,True,dont_know,Route_A,False,4,6,8,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,1,stacked_bars,3,SCN_008_S,stacked_bars,hard,Route_A,Route_A,True,Route_A,True,True,15.07,13.84,10,-7,Route_B,Route_A,False,dont_know,Route_C,False,4,6,8,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,1,stacked_bars,4,SCN_007_S,stacked_bars,easy,Route_B,Route_B,True,Route_B,True,True,11.16,18.24,10,-5,dont_know,Route_C,False,Route_C,Route_B | Route_C,True,4,6,8,-2,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,2,radar,0,SCN_024_R,radar,hard,Route_C,Route_C,True,Route_B,False,False,18.18,16.98,10,-4,Route_B,Route_B,True,Route_C,Route_A | Route_B,False,7,5,10,4,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,2,radar,1,SCN_030_R,radar,easy,Route_C,Route_C,True,Route_A,False,False,15.51,15.94,10,-4,Route_A,Route_B | Route_C,False,Route_C,Route_B | Route_C,True,7,5,10,4,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,2,radar,2,SCN_028_R,radar,hard,Route_A,Route_A,True,Route_C,False,False,14.88,13.71,9,0,dont_know,Route_A | Route_C,False,Route_B,Route_A,False,7,5,10,4,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,2,radar,3,SCN_027_R,radar,easy,Route_C,Route_C,True,Route_B,False,False,22.65,10.98,10,1,dont_know,Route_C,False,dont_know,Route_B,False,7,5,10,4,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,0,OPT,2,radar,4,SCN_026_R,radar,hard,Route_B,Route_C,False,Route_C,True,False,14.63,19.93,10,-4,Route_B,Route_B,True,Route_C,Route_C,True,7,5,10,4,10,3,1,1,1,1,5,4,6,4,4,5,7,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,0,stacked_bars,0,SCN_005_S,stacked_bars,easy,Route_C,Route_C,True,Route_C,True,True,15.32,16.93,10,2,dont_know,Route_A,False,dont_know,Route_B,False,-3,3,6,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,0,stacked_bars,1,SCN_010_S,stacked_bars,hard,Route_C,Route_C,True,Route_C,True,True,23.91,11.93,10,2,Route_B,Route_B,True,Route_B,Route_A | Route_B,True,-3,3,6,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,0,stacked_bars,2,SCN_011_S,stacked_bars,easy,Route_B,Route_A,False,Route_B,False,True,13.71,14.35,10,-3,Route_A,Route_A,True,dont_know,Route_B,False,-3,3,6,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,0,stacked_bars,3,SCN_013_S,stacked_bars,hard,Route_B,Route_C,False,Route_B,False,True,18.16,15.59,5,3,Route_C,Route_B,False,Route_B,Route_B | Route_C,True,-3,3,6,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,1,radar,0,SCN_021_R,radar,easy,Route_C,Route_B,False,Route_B,True,False,20.99,14.01,10,-9,Route_B,Route_B,True,Route_C,Route_A,False,6,4,8,1,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,1,radar,1,SCN_029_R,radar,hard,Route_B,Route_B,True,Route_A,False,False,15.65,14.09,10,-7,dont_know,Route_A | Route_C,False,Route_C,Route_C,True,6,4,8,1,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,1,radar,2,SCN_023_R,radar,easy,Route_B,Route_B,True,Route_C,False,False,19.1,13.95,10,-6,Route_A,Route_B,False,dont_know,Route_C,False,6,4,8,1,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,1,radar,3,SCN_022_R,radar,hard,Route_A,Route_B,False,Route_A,False,True,13.13,15.33,10,-3,Route_B,Route_A,False,dont_know,Route_A,False,6,4,8,1,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,2,heatmap,0,SCN_019_H,heatmap,easy,Route_A,Route_A,True,Route_C,False,False,16.56,12.11,10,-9,Route_C,Route_C,True,Route_C,Route_B | Route_C,True,-2,0,7,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,2,heatmap,1,SCN_020_H,heatmap,hard,Route_B,Route_C,False,Route_C,True,False,14.25,16.78,9,-1,Route_C,Route_C,True,dont_know,Route_C,False,-2,0,7,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,2,heatmap,2,SCN_015_H,heatmap,easy,Route_C,Route_B,False,Route_A,False,False,26.67,15.68,6,5,Route_B,Route_B,True,dont_know,Route_B,False,-2,0,7,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P015,experiment,1,SUB,2,heatmap,3,SCN_018_H,heatmap,hard,Route_C,Route_C,True,Route_B,False,False,45.31,14.62,6,2,Route_A,Route_C,False,Route_B,Route_B,True,-2,0,7,-5,10,4,1,1,1,1,3,4,5,5,4,4,6,model_A_M0,3,2,1,ג,19,male,Hebrew,תעודה / קורסים,מדעי המחשב / הנדסה / דאטה,6,7,5
P016,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,55.2,81.29,10,-10,dont_know,Route_C,False,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,167.71,33.3,10,0,Route_B,Route_A | Route_B,True,Route_B,Route_B,True,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,55.27,17.82,10,-6,dont_know,Route_C,False,dont_know,Route_B,False,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_B,True,True,112.59,19.16,7,8,Route_B,Route_A,False,Route_C,Route_C,True,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,79.32,22.29,9,3,dont_know,Route_B,False,Route_C,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_B,False,False,51.78,20.5,9,5,Route_A,Route_B,False,Route_C,Route_A,False,,,,,,,,,,,,,,,,,,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,0,radar,0,SCN_021_R,radar,easy,Route_C,Route_C,True,Route_B,False,False,215.83,17.06,8,0,Route_B,Route_B,True,Route_A,Route_A,True,-10,-10,6,-9,7,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,0,radar,1,SCN_029_R,radar,hard,Route_B,Route_B,True,Route_A,False,False,50.37,14.63,10,5,dont_know,Route_A | Route_C,False,Route_C,Route_C,True,-10,-10,6,-9,7,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,0,radar,2,SCN_023_R,radar,easy,Route_B,Route_A,False,Route_A,True,False,72.81,16.12,9,5,dont_know,Route_B,False,dont_know,Route_C,False,-10,-10,6,-9,7,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,0,radar,3,SCN_022_R,radar,hard,Route_A,Route_B,False,Route_C,False,False,81.58,18.16,9,7,Route_C,Route_A,False,Route_C,Route_A,False,-10,-10,6,-9,7,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,1,heatmap,0,SCN_019_H,heatmap,easy,Route_A,Route_A,True,Route_C,False,False,75.4,20.35,9,6,dont_know,Route_C,False,Route_C,Route_B | Route_C,True,-10,-10,9,-10,-8,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,1,heatmap,1,SCN_020_H,heatmap,hard,Route_B,Route_B,True,Route_C,False,False,97.61,14.81,8,7,Route_C,Route_C,True,Route_C,Route_C,True,-10,-10,9,-10,-8,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,1,heatmap,2,SCN_015_H,heatmap,easy,Route_C,Route_B,False,Route_C,False,True,56.46,13.76,9,6,Route_C,Route_B,False,Route_A,Route_B,False,-10,-10,9,-10,-8,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,1,heatmap,3,SCN_018_H,heatmap,hard,Route_C,Route_A,False,Route_A,True,False,52.25,16.79,-4,9,Route_C,Route_C,True,Route_A,Route_B,False,-10,-10,9,-10,-8,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,2,stacked_bars,0,SCN_011_S,stacked_bars,easy,Route_B,Route_B,True,Route_C,False,False,63.94,22.05,7,7,Route_C,Route_A,False,dont_know,Route_B,False,-10,-10,10,-10,-10,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,2,stacked_bars,1,SCN_010_S,stacked_bars,hard,Route_C,Route_C,True,Route_A,False,False,49.75,16.07,9,5,Route_C,Route_B,False,Route_B,Route_A | Route_B,True,-10,-10,10,-10,-10,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,2,stacked_bars,2,SCN_005_S,stacked_bars,easy,Route_C,Route_B,False,Route_C,False,True,88.63,10.4,7,7,dont_know,Route_A,False,Route_B,Route_B,True,-10,-10,10,-10,-10,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,0,SUB,2,stacked_bars,3,SCN_013_S,stacked_bars,hard,Route_B,Route_C,False,Route_B,False,True,103.66,10.97,-4,10,dont_know,Route_B,False,dont_know,Route_B | Route_C,False,-10,-10,10,-10,-10,5,6,6,6,6,2,2,4,4,3,7,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,0,stacked_bars,0,SCN_009_S,stacked_bars,easy,Route_C,Route_C,True,Route_C,True,True,30.53,17.55,10,-10,Route_C,Route_C,True,dont_know,Route_A,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,0,stacked_bars,1,SCN_008_S,stacked_bars,hard,Route_A,Route_A,True,Route_C,False,False,72.7,11.43,-5,6,dont_know,Route_A,False,dont_know,Route_C,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,0,stacked_bars,2,SCN_004_S,stacked_bars,easy,Route_C,Route_B,False,Route_B,True,False,30.07,12.72,9,-3,Route_C,Route_A | Route_B,False,Route_B,Route_A,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,0,stacked_bars,3,SCN_006_S,stacked_bars,hard,Route_C,Route_C,True,Route_C,True,True,40.17,24.12,2,6,dont_know,Route_A | Route_C,False,dont_know,Route_A | Route_B,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,0,stacked_bars,4,SCN_007_S,stacked_bars,easy,Route_B,Route_B,True,Route_A,False,False,41.95,22.3,7,6,dont_know,Route_C,False,dont_know,Route_B | Route_C,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,1,radar,0,SCN_028_R,radar,hard,Route_A,Route_A,True,Route_C,False,False,38.8,8.66,8,7,dont_know,Route_A | Route_C,False,dont_know,Route_A,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,1,radar,1,SCN_027_R,radar,easy,Route_C,Route_B,False,Route_C,False,True,21.32,23.24,9,4,Route_A,Route_C,False,Route_B,Route_B,True,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,1,radar,2,SCN_024_R,radar,hard,Route_C,Route_C,True,Route_B,False,False,31.45,17.25,6,6,Route_B,Route_B,True,Route_C,Route_A | Route_B,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,1,radar,3,SCN_030_R,radar,easy,Route_C,Route_C,True,Route_A,False,False,21.64,10.84,8,-2,Route_B,Route_B | Route_C,True,Route_A,Route_B | Route_C,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,1,radar,4,SCN_026_R,radar,hard,Route_B,Route_B,True,Route_C,False,False,56.51,17.33,8,-3,Route_C,Route_B,False,Route_C,Route_C,True,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,2,heatmap,0,SCN_025_H,heatmap,easy,Route_A,Route_A,True,Route_C,False,False,46.65,12.12,8,3,Route_B,Route_C,False,Route_A,Route_C,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,2,heatmap,1,SCN_016_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,21.6,25.38,7,7,Route_C,Route_B | Route_C,True,Route_C,Route_A,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,2,heatmap,2,SCN_017_H,heatmap,easy,Route_B,Route_B,True,Route_C,False,False,23.79,9.45,7,6,Route_B,Route_A,False,Route_C,Route_A | Route_B,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,2,heatmap,3,SCN_012_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,37.64,18.0,6,7,Route_B,Route_A | Route_B,True,Route_C,Route_A,False,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P016,experiment,1,OPT,2,heatmap,4,SCN_014_H,heatmap,easy,Route_A,Route_B,False,Route_A,False,True,26.27,10.01,5,-1,Route_C,Route_B,False,Route_A,Route_A,True,-10,-10,-10,-10,-10,5,3,2,6,6,3,3,3,2,2,1,1,model_B_M1,1,3,2,א,45,male,Hebrew,master,מדעי המחשב / הנדסה / דאטה,5,3,6
P017,practice,,,,,0,SCN_001_S,stacked_bars,easy,Route_A,Route_A,True,Route_A,True,True,33.58,81.99,8,-8,Route_C,Route_C,True,Route_B,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,practice,,,,,1,SCN_031_S,stacked_bars,easy,Route_A,Route_A,True,Route_B,False,False,114.81,24.29,9,8,Route_B,Route_A | Route_B,True,Route_C,Route_B,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,practice,,,,,2,SCN_002_R,radar,easy,Route_A,Route_A,True,Route_A,True,True,41.1,19.39,8,4,dont_know,Route_C,False,Route_A,Route_B,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,practice,,,,,3,SCN_032_R,radar,easy,Route_B,Route_B,True,Route_A,False,False,45.55,22.61,7,7,Route_A,Route_A,True,Route_A,Route_C,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,practice,,,,,4,SCN_003_H,heatmap,easy,Route_B,Route_B,True,Route_B,True,True,33.94,20.18,7,7,Route_B,Route_B,True,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,practice,,,,,5,SCN_033_H,heatmap,easy,Route_C,Route_C,True,Route_B,False,False,27.98,24.19,8,3,Route_B,Route_B,True,dont_know,Route_A,False,,,,,,,,,,,,,,,,,,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,0,radar,0,SCN_028_R,radar,hard,Route_A,Route_B,False,Route_C,False,False,33.78,17.47,7,6,Route_B,Route_A | Route_C,False,Route_C,Route_A,False,9,-5,6,6,4,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,0,radar,1,SCN_030_R,radar,easy,Route_C,Route_C,True,Route_A,False,False,35.69,12.79,8,6,Route_C,Route_B | Route_C,True,dont_know,Route_B | Route_C,False,9,-5,6,6,4,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,0,radar,2,SCN_026_R,radar,hard,Route_B,Route_B,True,Route_C,False,False,25.51,18.43,9,4,Route_C,Route_B,False,Route_C,Route_C,True,9,-5,6,6,4,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,0,radar,3,SCN_027_R,radar,easy,Route_C,Route_C,True,Route_B,False,False,33.92,16.29,8,4,Route_B,Route_C,False,Route_C,Route_B,False,9,-5,6,6,4,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,0,radar,4,SCN_024_R,radar,hard,Route_C,Route_C,True,Route_B,False,False,47.69,14.35,7,8,Route_C,Route_B,False,Route_C,Route_A | Route_B,False,9,-5,6,6,4,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,1,heatmap,0,SCN_025_H,heatmap,easy,Route_A,Route_A,True,Route_C,False,False,29.32,12.39,7,4,Route_B,Route_C,False,dont_know,Route_C,False,-2,-2,-6,3,9,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
P017,experiment,0,OPT,1,heatmap,1,SCN_012_H,heatmap,hard,Route_B,Route_B,True,Route_B,True,True,27.36,18.22,8,5,Route_B,Route_A | Route_B,True,Route_C,Route_A,False,-2,-2,-6,3,9,5,4,2,2,3,2,3,4,2,2,2,4,model_A_M0,2,3,1,ג,23,female,Russian,bachelor,מדעי החברה / חינוך / פסיכולוגיה,2,5,4
